anime_id,name,genre,rating,member
30400,Yakusoku,Dementia,5.04,107
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",7.74,5098
7175,Himitsukessha Taka no Tsume Countdown,"Comedy, Parody, Super Power",6.17,179
30127,Danchigai,"Comedy, Slice of Life",6.64,37913
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",6.48,9102
26277,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai",7.67,49
15437,Kore wa Zombie Desu ka? of the Dead OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",7.64,54828
12255,Carnival Phantasm: Illya-jou,"Comedy, Parody",7.07,19277
26265,Nogiku no Haka,"Drama, Kids, Romance",6.8,58
20975,Aura Battler Dunbine Memorial,"Adventure, Mecha, Sci-Fi",5.63,219
22275,OL Kaizou Kouza,"Comedy, Slice of Life",6.07,107
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"Action, Comedy, Ecchi, Parody",5.53,1258
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",6.27,154
17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",6.96,1250
4306,Mizugumo Monmon,"Fantasy, Kids, Romance",6.84,1257
97,Last Exile,"Action, Adventure, Sci-Fi",7.94,104193
88,Mobile Suit Gundam F91,"Drama, Mecha, Military, Sci-Fi, Space",6.9,13456
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",6.44,505
13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,"Shounen, Sports",7.35,2978
33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,5.6,43
106,Hana yori Dango,"Drama, Romance, School, Shoujo",7.9,28341
30025,Otenki Boys,"Kids, Super Power",6.33,39
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical",6.4,191
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",8.09,13901
18643,Kita e: Pure Session,Music,5.99,212
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,9,77
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",5.46,83
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",6.57,8213
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,5.29,159
32947,Battery,"Drama, Slice of Life, Sports",5.92,30270
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",7.25,16288
24011,Lance N&#039; Masques,Fantasy,5.73,31827
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,5.36,90
1111,Vandread: Gekitou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",7.02,5170
9834,Level E,"Comedy, Sci-Fi, Shounen",7.58,55252
1832,Meiou Project Zeorymer,"Action, Drama, Mecha, Psychological, Sci-Fi",6.36,2504
3396,Gloria: Kindan no Ketsuzoku,"Drama, Hentai, Mystery, Romance",5.61,654
21001,Dekakute Ecchi na Ore no Ane,Hentai,7.04,3843
7661,Giant Killing,"Drama, Seinen, Sports",7.71,36947
30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",6.06,1111
258,Hitsuji no Uta,"Drama, Horror, Vampire",6.43,10574
33764,Ying Xiong Bie Nao,"Action, Fantasy",7.25,61
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",6.96,13227
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",6.34,1973
19109,Fate/kaleid liner Prismaâ˜†Illya Specials,"Comedy, Ecchi, Fantasy, Magic",6.88,16886
32224,Mako-chan no Koutsuu Anzen,"Drama, Kids",3.77,39
31783,Yowamushi Pedal: New Generation,"Comedy, Drama, Shounen, Sports",,9037
13427,PES: Peace Eco Smile,"Slice of Life, Space",5.82,2487
31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",,9939
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),"Action, Mystery, Romance, Supernatural, Thriller",8.57,95658
32618,Hietsuki Bushi,"Fantasy, Music, Sci-Fi",5.79,103
20471,Aoki Uru,"Military, Sci-Fi",,1860
17875,Papa no Iukoto wo Kikinasai! OVA,"Comedy, Romance, Slice of Life",7.45,19904
4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",7.4,1962
26263,Shiokari Touge,"Drama, Kids",6,45
28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",7.41,4225
18469,Odoriko Clinoppe,"Comedy, Slice of Life",5.75,99
2461,Metal Skin Panic MADOX-01,"Action, Mecha, Sci-Fi",6.22,2030
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"Comedy, Romance",6.76,28032
26007,SheepWolf,"Comedy, Kids",4.54,65
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",8.32,18642
7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi,6.68,10513
7419,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",6.32,145
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",7.31,1329
5167,Cream Lemon: New Generation,"Drama, Romance",5.93,917
3082,Stairs: Houkago no Album,Hentai,5.51,854
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",8.5,185015
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",7.29,87240
14289,Sukitte Ii na yo.,"Romance, School, Shoujo",7.71,233410
7588,Saraiya Goyou,"Historical, Samurai, Seinen",7.93,40819
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",7.29,1640
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,"Adventure, Drama, Sci-Fi",6.75,745
5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life",7.48,22229
28511,Precure All Stars Movie: Haru no Carnivalâ™ª,"Action, Comedy, Fantasy, Magic, Music, Shoujo",6.58,988
5088,Fabre-sensei wa Meitantei,Mystery,6.49,298
15211,Nazotoki-hime wa Meitanteiâ™¥,"Mystery, Shoujo",5.62,194
10908,Kakko Kawaii Sengen! 2,Comedy,6.17,324
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",7.21,4838
29749,Convenience Store Senki Purin-tai,Comedy,4.48,59
20965,Wonder Garden,Fantasy,6.48,2855
24049,Kanai,Mecha,4.12,132
23569,Kagirinaki Rakuen,Slice of Life,7.25,86
30305,Norakuro Compilation OVA,Comedy,5.5,56
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",6.85,2791
30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",6.47,465
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"Fantasy, Game, Horror, Mystery, Parody, Psychological",5.99,563
3518,Ginga no Uo Ursa Minor Blue,"Fantasy, Kids",6.33,1568
3558,Doukyuusei (OVA): Natsu no Owari ni,"Drama, Harem, Hentai, Romance",5.87,1114
31057,Onaka Hime,Fantasy,4.5,175
1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",6.74,6650
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,"Comedy, Fantasy, School",7.06,14351
26221,Mebae no Ashita,"Drama, Kids",8.33,45
6071,Juuippiki no Neko,Fantasy,6.21,400
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",7.09,4865
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,6.29,193
490,Paniponi Dash!,"Comedy, Parody, School",7.57,38532
25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Drama, Psychological, Sci-Fi, Shounen Ai",6.23,12469
24085,Shura ga Yuku,"Drama, Seinen",5.4,75
4132,Wakakusa no Yon Shimai,"Drama, Historical, Slice of Life",6.64,476
12715,The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",6.73,1127
5447,A-Girl,"Music, Romance, School, Shoujo",5.63,585
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",8.02,48127
30752,himitsukesshatakanotsume.jp Specials,"Comedy, Parody",6,47
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",8,12283
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",7.26,10824
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",6.6,229
24041,Jarujio Animal,"Adventure, Comedy, Parody",8.33,57
2522,Rakushou! Hyper Doll,"Adventure, Comedy, Magic, Sci-Fi, Shounen",5.85,937
14995,JK to Ero Giin Sensei,Hentai,6.77,2659
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,4.25,64
30046,Hadashi Neko,"Adventure, Comedy",4.79,96
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Music,6.13,863
14467,K,"Action, Super Power, Supernatural",7.73,297051
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama, Mystery, Sci-Fi",7.45,1805
22997,Shin Skyers 5,"Action, Sci-Fi",6.25,68
28779,Futabu!!,"Hentai, School, Yuri",7.28,4447
24789,Shoko Nakagawa Prism Tour Special,Music,5.55,149
4562,Chikan Juunin-tai The Animation,Hentai,6.13,1270
12685,Code Geass: Nunnally in Wonderland,"Comedy, Fantasy, Parody",6.54,37087
23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",6.2,571
3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",6.81,1654
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",7.83,130689
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"Romance, School, Shoujo Ai",7.08,43338
14719,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",8.51,190197
6069,Gregory Horror Show,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",6.9,1385
2251,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",8.54,363215
8773,Nekko-kun,"Kids, Music",5.56,185
33199,Shounen Ashibe,Comedy,6,52
25635,Spaceâ˜†Dandy Picture Drama,"Comedy, Sci-Fi, Space",6.17,2399
26249,Mina no Mura to Kawa,"Drama, Kids",6,42
7244,Hyakka Zukan,Comedy,5.56,446
20713,Mai Zhu,"Comedy, Historical",5.78,180
2531,Gibomai,Hentai,6.73,3419
21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",7.42,55536
350,Ojamajo Doremi,"Comedy, Magic",7.19,19222
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",6.52,1425
2249,Amon Saga,"Action, Adventure, Fantasy",5.6,2781
6511,Beast Wars Neo,"Action, Adventure, Mecha, Shounen, Super Power",6.69,1366
4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",6.43,645
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",6.38,2691
31942,Shooting Hero,"Kids, Music, Sports",4.92,46
183,Whistle!,"School, Shounen, Sports",7.53,8040
29719,Maze Maze Wien,Dementia,5.9,59
6568,Bokura no Saibanin Monogatari,School,4.93,214
10824,Ranma Â½: DoCo Music Video,"Comedy, Martial Arts, Music, Slice of Life",7.1,1775
8425,Gosick,"Drama, Historical, Mystery, Romance",8.23,232113
1570,Happiness!,"Comedy, Harem, Magic, Romance, School",6.56,24393
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",6.68,2423
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",7.76,20056
29505,Suna Asobi,"Adventure, Kids, Music",4.37,69
2916,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",7.06,367
12397,Original Video Romance Animation,"Comedy, Hentai",4.66,176
21471,Mirai Koushi Harima SACLA,"Music, Sci-Fi",5.58,577
9087,"Mobile Suit SD Gundam Musha, Knight, Commando","Action, Comedy, Fantasy, Mecha, Parody",6.02,860
13057,Peace Hame!,Hentai,7.18,4430
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",7.04,13929
4534,Choujin Locke: Shinsekai Sentai,"Action, Sci-Fi, Super Power",6.15,530
20229,Makkuro na Obentou,"Drama, Historical",7.67,103
4166,To Heart 2 AD,"Comedy, Ecchi, Romance",7.04,4412
18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,5.59,110
31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Fantasy, Magic, Shounen Ai",7.13,9961
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",7.59,12156
6091,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose,"Action, Mystery",5.96,152
10077,Sango no Umi to Ouji,Fantasy,6.16,132
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Drama, Fantasy, Sci-Fi",7.7,6498
10564,Korogashi Ryouta,"Action, Comedy, Seinen",5.9,96
2592,Kimera,"Action, Horror, Sci-Fi, Supernatural, Vampire, Yaoi",5.29,3374
6496,Cutey Honey Flash: The Movie,"Adventure, Comedy, Magic, Romance",6.32,1577
4774,Ningyou Tsukai,Hentai,5.74,737
32448,Kirin Ashita no Calendar,"Historical, Kids",6.43,59
96,Mobile Fighter G Gundam,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",7.62,36338
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",7.25,74929
9308,Oni Chichi 2,Hentai,6.94,11092
18561,Mahou no Hiroba,Music,4.43,182
20005,Pinch to Punch,Comedy,5.71,66
6215,Dr.,"Action, Adventure, Magic, Music, Sci-Fi, Super Power",6.31,1616
21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",7.47,41220
33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen",,20776
7633,Ari no Seikatsu,Fantasy,4.4,138
3965,Nodame Cantabile Special,"Comedy, Josei, Romance, Slice of Life",7.5,19570
12057,My Imouto: Koakuma na A-Cup,Hentai,6.74,5400
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",7.55,179569
10076,KÃ¤mpfer fÃ¼r die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",6.69,37047
1080,Sentou Yousei Yukikaze,"Action, Drama, Military, Psychological, Sci-Fi, Space",7.28,9957
1124,Seikai no Danshou: Tanjou,"Military, Romance, Sci-Fi, Space",7.32,5324
32086,Blame! Movie,"Action, Drama, Mecha, Psychological, Sci-Fi, Seinen",,3251
17295,Cosmic Break,"Drama, Game, Mecha",6.32,280
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,"Drama, Harem, Romance",6.55,4743
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",5.84,201
14355,Yama no Susume,"Adventure, Comedy, Slice of Life",6.83,27487
16614,Busou Shinki OVA,"Action, Sci-Fi",6.65,4158
23029,Popful Mail,"Comedy, Fantasy, Music",5.85,166
4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",6.42,976
31174,Osomatsu-san,"Comedy, Parody",8.27,60988
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,,,51
8304,Koutetsu Sangokushi Special,"Historical, Shounen",6.6,614
28687,Poker,Music,5.26,311
6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",7.19,3284
127,Gate Keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",7.07,14582
11915,Within the Bloody Woods,Horror,3.65,1099
5535,Tottoi,"Adventure, Drama, Kids, Slice of Life",6.66,280
17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",6.49,3008
24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen",7.35,4258
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",4.78,432
29427,Mori no Ratio,"Adventure, Fantasy, Kids",5,61
28517,Ikenai Koto The Animation,Hentai,6.11,1689
4364,Kunoichi Bakumatsu Kitan,Hentai,6.13,1274
1964,Sakura Taisen: Ecole de Paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",6.61,2201
6522,Usahana: Yumemiru Ballerina,Kids,5.76,125
31054,"Letchu, Getchu, Saru Getchu",Comedy,5.05,104
2413,Boin,Hentai,6.72,6383
1784,Injuu Nerawareta Hanayome,Hentai,5.6,932
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",6.14,112
6953,Ningen Doubutsuen,Dementia,2.78,1893
6641,Tonari no 801-chan R,"Comedy, Music",6.09,1947
1187,DNAÂ² OVA,"Comedy, Drama, Sci-Fi",6.73,8003
1405,Tokio Kidou Police,"Comedy, Hentai, Parody, Romance",6.14,1135
14743,Nara Shika Monogatari,Comedy,5.4,228
7017,K-On!: Ura-On!,Comedy,6.42,36560
17391,Senyuu. Specials,"Action, Comedy, Fantasy, Shounen",7.17,10194
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",7.69,155795
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"Kids, Mystery",4.05,67
21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody",7.67,4788
3946,Jarinko Chie,"Comedy, Drama, Slice of Life",7.26,1406
20377,Dorei Usagi to Anthony The Animation,Hentai,7.34,3836
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",5.29,25
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode","Comedy, Drama, Slice of Life",7.49,2770
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",7.26,21002
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",8.21,108720
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",6.56,1358
22165,Chirico,Dementia,5.03,164
6951,Yuâ˜†Giâ˜†Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"Adventure, Game, Shounen",7.28,18651
6984,Hidamari Sketch x 365 Specials,"Comedy, School, Slice of Life",7.82,10720
10554,Yakyuukyou no Uta,"Action, Drama, Sports",7.15,292
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,Comedy,5.48,354
9562,Tachumaru Gekijou,"Comedy, Parody",5.63,124
10893,Kyousou Giga,"Action, Fantasy, Supernatural",6.98,31096
5117,Kokudo Oh,"Fantasy, Hentai",6.16,776
20127,Kariage-kun,"Comedy, Seinen, Slice of Life",6.5,79
4260,Five Card,"Comedy, Hentai, School",5.72,698
2406,Sazae-san,"Comedy, Slice of Life",6.35,1632
7255,Hanaori,Comedy,5.54,450
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",7.34,144370
13271,Hunter x Hunter Movie: Phantom Rouge,"Action, Adventure, Shounen, Super Power",7.39,44589
10541,Shuukan Shimakou,Comedy,5.32,251
7691,Tokimeki Memorial 4 OVA,Harem,6.3,1260
8837,Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural",6.42,2258
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",5.16,449
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",4.55,64
6266,Joseito,"Drama, School, Slice of Life",5.81,774
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",6.46,10024
19751,Gu-Gu Ganmo (Movie),Comedy,5.58,69
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",7.27,1093
30346,Doukyuusei (Movie),"Romance, School, Shounen Ai, Slice of Life",8.53,28864
3827,Ore wa Teppei,"Action, Shounen, Sports",6.77,532
15111,Spy Penguin,Kids,6,81
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,"Adventure, Drama, Fantasy",7.91,26746
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,"Action, Adventure, Comedy, Shounen",7.04,3279
32797,Shenmi Shijie Lixian Ji 2,"Adventure, Comedy, Fantasy",6.75,36
29623,Jiaoao de Jiangjun,Drama,5.64,107
33823,Genbaku Dome Monogatari,"Drama, Historical",7,21
5600,Little El Cid no Bouken,"Adventure, Historical, Kids",6.48,274
30014,Momokuri,"Comedy, Romance, Slice of Life",7.25,26147
3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,6.53,490
23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",6.49,331
11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic",7.32,55277
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",5.3,112
28647,Kappo,,4.71,335
10327,Cosplay Roshutsu Kenkyuukai,Hentai,6.21,2401
7579,Happyâ˜†Lesson: Hoka Hokaâ˜…Kanna to Futari Kiri,"Comedy, Harem, Romance",6.78,2329
6743,Utawarerumono OVA Picture Drama,"Comedy, Fantasy",6.52,3359
9906,Sue Cat,"Adventure, Music, Shoujo",6.27,116
23861,Ai no Kiseki: Doctor Norman Monogatari,"Drama, Slice of Life",6.23,107
33979,Kowaremono: Risa Plus The Animation,Hentai,6.75,1345
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,"Comedy, Parody, Sci-Fi, Shounen, Super Power",5.5,2100
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",7.5,83515
2212,Bakuretsu Tenshi: Infinity Specials,"Action, Mecha, Sci-Fi",6.92,4678
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",6.73,2876
231,Asagiri no Miko,"Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",6.31,4721
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen",6.79,2572
3990,Kumo to Tulip,Adventure,5.94,843
6670,8-gatsu no Symphony: Shibuya 2002-2003,Music,6.79,789
8732,Yuuki Hitotsu wo Tomo ni Shite,Music,5.13,202
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music",6.7,3937
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,"Comedy, Magic, Romance, Sci-Fi",7.11,4764
18311,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",5.89,71
19217,And And,Music,5.55,470
3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",7.32,22537
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",6.7,1030
7718,Denshinbashira Elemi no Koi,Fantasy,6.45,1139
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",7.03,168482
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"Adventure, Comedy",7.42,1817
32870,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",7.61,5470
23713,Nagareboshi no Okurimono,"Fantasy, Kids",6.29,45
10819,Ranma Â½: Tendou-ke no Oyobidenai Yatsura!,"Comedy, Martial Arts, Slice of Life",7.13,2077
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",7.06,93637
4494,Enyoku,Hentai,6.13,1748
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",7.67,6460
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",7,121722
9324,Elf 17,"Adventure, Comedy, Martial Arts, Mecha",5.74,584
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",8.03,276593
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",8,37
29677,Kage,"Drama, Historical",4.22,109
11355,"Kono Danshi, Uchuujin to Tatakaemasu.","Action, Fantasy, Shounen Ai, Super Power, Supernatural",7.1,12732
29801,The iDOLM@STER Million Live! 1st Anniversary PV,Drama,6.15,1292
1014,Chicchana Yukitsukai Sugar Specials,"Comedy, Magic, Shoujo, Slice of Life",7.09,3902
26453,Tribe Cool Crew,"Music, School",7.05,3334
33964,91 Days Recap,"Action, Drama, Historical",6.35,9453
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",6.72,1062
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",3.96,96
20423,Kamisama no Inai Nichiyoubi: Kioku,"Fantasy, Mystery",7.01,18722
6713,Ranma Â½: Nettou Uta Gassen,"Comedy, Music",7.39,3676
33018,Touken Ranbu,"Action, Fantasy",,12012
13455,Zumomo to Nupepe,Comedy,7,120
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",6.71,2284
